id,name,pokedex number,supertype,subtypes,hp,types,attacks,weaknesses,retreat cost,set name,release date,artist,rarity,card image (small),card image hires,tcg player url,tcg price date,tcg market price usd (normal),tcg low price usd (normal),tcg high price usd (normal),tcg market price usd (reverse holofoil),tcg low price usd (reverse holofoil),tcg high price usd (reverse holofoil),tcg market price usd (holofoil),tcg low price usd (holofoil),tcg high price usd (holofoil),count,score
sm115-55,Brock's Training,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,TOKIYA,Rare Holo,https://images.pokemontcg.io/sm115/55.png,https://images.pokemontcg.io/sm115/55_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-55,2025/04/12,,,,0.5,0.15,8.5,0.24,0.04,3.5,0,0
sm115-57,Giovanni's Exile,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Megumi Mizutani,Uncommon,https://images.pokemontcg.io/sm115/57.png,https://images.pokemontcg.io/sm115/57_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-57,2025/04/12,0.09,0.01,1.6,0.22,0.09,1.4,,,,0,0
sm115-58,Jessie & James,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Megumi Mizutani,Rare Holo,https://images.pokemontcg.io/sm115/58.png,https://images.pokemontcg.io/sm115/58_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-58,2025/04/12,,,,1.19,0.6,10.0,0.65,0.23,89.0,0,0
sm115-59,Koga's Trap,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Megumi Mizutani,Uncommon,https://images.pokemontcg.io/sm115/59.png,https://images.pokemontcg.io/sm115/59_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-59,2025/04/12,0.12,0.01,1.5,0.26,0.1,1.0,,,,0,0
sm115-60,Lt. Surge's Strategy,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Megumi Mizutani,Uncommon,https://images.pokemontcg.io/sm115/60.png,https://images.pokemontcg.io/sm115/60_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-60,2025/04/12,0.18,0.04,1.36,0.43,0.07,8.46,,,,0,0
sm115-61,Misty's Cerulean City Gym,,Trainer,Stadium,,,,,0,Hidden Fates,2019/08/23,5ban Graphics,Uncommon,https://images.pokemontcg.io/sm115/61.png,https://images.pokemontcg.io/sm115/61_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-61,2025/04/12,0.08,0.01,1.5,0.23,0.04,8.23,,,,0,0
sm115-62,Misty's Determination,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Megumi Mizutani,Uncommon,https://images.pokemontcg.io/sm115/62.png,https://images.pokemontcg.io/sm115/62_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-62,2025/04/12,1.06,0.1,1.99,0.8,0.72,1.99,,,,0,0
sm115-63,Misty's Water Command,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,TOKIYA,Rare Holo,https://images.pokemontcg.io/sm115/63.png,https://images.pokemontcg.io/sm115/63_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-63,2025/04/12,,,,0.8,0.5,4.99,1.15,0.25,1.99,0,0
sm115-64,Pokémon Center Lady,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,TOKIYA,Uncommon,https://images.pokemontcg.io/sm115/64.png,https://images.pokemontcg.io/sm115/64_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-64,2025/04/12,0.14,0.01,1.31,0.3,0.15,1.46,,,,0,0
sm115-67,Giovanni's Exile,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,TOKIYA,Rare Ultra,https://images.pokemontcg.io/sm115/67.png,https://images.pokemontcg.io/sm115/67_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-67,2025/04/12,,,,,,,5.78,4.47,35.0,0,0
sm115-65,Sabrina's Suggestion,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Hitoshi Ariga,Uncommon,https://images.pokemontcg.io/sm115/65.png,https://images.pokemontcg.io/sm115/65_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-65,2025/04/12,0.1,0.01,1.5,0.28,0.07,1.5,,,,0,0
sm115-66,Moltres & Zapdos & Articuno-GX,144.0,Pokémon,"Basic, TAG TEAM, GX",300,Colorless,"Trinity Burn (210), Sky Legends-GX ()",Lightning ×2,3,Hidden Fates,2019/08/23,5ban Graphics,Rare Ultra,https://images.pokemontcg.io/sm115/66.png,https://images.pokemontcg.io/sm115/66_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-66,2025/04/12,,,,,,,18.42,13.99,49.99,0,0
sm115-68,Jessie & James,,Trainer,Supporter,,,,,0,Hidden Fates,2019/08/23,Megumi Mizutani,Rare Ultra,https://images.pokemontcg.io/sm115/68.png,https://images.pokemontcg.io/sm115/68_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-68,2025/04/12,,,,,,,50.43,46.99,199.99,0,0
sm115-69,Moltres & Zapdos & Articuno-GX,144.0,Pokémon,"Basic, TAG TEAM, GX",300,Colorless,"Trinity Burn (210), Sky Legends-GX ()",Lightning ×2,3,Hidden Fates,2019/08/23,5ban Graphics,Rare Rainbow,https://images.pokemontcg.io/sm115/69.png,https://images.pokemontcg.io/sm115/69_hires.png,https://prices.pokemontcg.io/tcgplayer/sm115-69,2025/04/12,,,,,,,19.74,15.0,179.0,0,0
sm12-1,Venusaur & Snivy-GX,3.0,Pokémon,"Basic, TAG TEAM, GX",270,Grass,"Forest Dump (160), Solar Plant-GX ()",Fire ×2,3,Cosmic Eclipse,2019/11/01,Mitsuhiro Arita,Rare Holo GX,https://images.pokemontcg.io/sm12/1.png,https://images.pokemontcg.io/sm12/1_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-1,2025/04/12,,,,,,,12.46,9.33,89.0,0,0
sm12-2,Oddish,43.0,Pokémon,Basic,60,Grass,Sweet Scent (),Fire ×2,1,Cosmic Eclipse,2019/11/01,Yumi,Common,https://images.pokemontcg.io/sm12/2.png,https://images.pokemontcg.io/sm12/2_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-2,2025/04/12,0.15,0.05,1.0,0.65,0.51,1.78,,,,0,0
sm12-3,Gloom,44.0,Pokémon,Stage 1,80,Grass,Sleep Powder (20),Fire ×2,2,Cosmic Eclipse,2019/11/01,sui,Uncommon,https://images.pokemontcg.io/sm12/3.png,https://images.pokemontcg.io/sm12/3_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-3,2025/04/12,0.13,0.05,1.0,0.47,0.3,2.0,,,,0,0
sm12-4,Vileplume-GX,45.0,Pokémon,"Stage 2, GX",240,Grass,"Massive Bloom (180-), Allergic Explosion-GX (50)",Fire ×2,2,Cosmic Eclipse,2019/11/01,Kagemaru Himeno,Rare Holo GX,https://images.pokemontcg.io/sm12/4.png,https://images.pokemontcg.io/sm12/4_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-4,2025/04/12,,,,,,,9.23,5.12,23.21,0,0
sm12-5,Tangela,114.0,Pokémon,Basic,70,Grass,Toxic (),Fire ×2,2,Cosmic Eclipse,2019/11/01,otumami,Common,https://images.pokemontcg.io/sm12/5.png,https://images.pokemontcg.io/sm12/5_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-5,2025/04/12,0.08,0.02,1.33,0.44,0.25,1.99,,,,0,0
sm12-6,Tangrowth,465.0,Pokémon,Stage 1,140,Grass,"Grass Knot (10+), Slam (80×)",Fire ×2,3,Cosmic Eclipse,2019/11/01,nagimiso,Uncommon,https://images.pokemontcg.io/sm12/6.png,https://images.pokemontcg.io/sm12/6_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-6,2025/04/12,0.13,0.05,1.22,0.34,0.23,1.0,,,,0,0
sm12-8,Sunflora,192.0,Pokémon,Stage 1,90,Grass,"Solar Power (), Solar Beam (80)",Fire ×2,1,Cosmic Eclipse,2019/11/01,Yumi,Rare,https://images.pokemontcg.io/sm12/8.png,https://images.pokemontcg.io/sm12/8_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-8,2025/04/12,0.27,0.2,20.0,0.55,0.28,2.0,,,,0,0
sm12-7,Sunkern,191.0,Pokémon,Basic,50,Grass,Leech Seed (10),Fire ×2,1,Cosmic Eclipse,2019/11/01,0313,Common,https://images.pokemontcg.io/sm12/7.png,https://images.pokemontcg.io/sm12/7_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-7,2025/04/12,0.13,0.03,1.25,0.4,0.21,2.0,,,,0,0
sm12-9,Heracross,214.0,Pokémon,Basic,130,Grass,"Lunge Out (20), Riled Horn (50+)",Fire ×2,3,Cosmic Eclipse,2019/11/01,Satoshi Shirai,Uncommon,https://images.pokemontcg.io/sm12/9.png,https://images.pokemontcg.io/sm12/9_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-9,2025/04/12,0.16,0.04,1.25,0.41,0.24,1.99,,,,0,0
sm12-10,Lileep,345.0,Pokémon,Stage 1,90,Grass,"Confuse Ray (), Seed Bomb (60)",Fire ×2,2,Cosmic Eclipse,2019/11/01,Misa Tsutsui,Uncommon,https://images.pokemontcg.io/sm12/10.png,https://images.pokemontcg.io/sm12/10_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-10,2025/04/12,0.18,0.04,1.0,0.69,0.24,1.99,,,,0,0
sm12-11,Cradily,346.0,Pokémon,Stage 2,150,Grass,Poison Tentacles (110),Fire ×2,3,Cosmic Eclipse,2019/11/01,otumami,Rare,https://images.pokemontcg.io/sm12/11.png,https://images.pokemontcg.io/sm12/11_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-11,2025/04/12,0.72,0.23,1.49,1.09,0.54,1.94,,,,0,0
sm12-12,Tropius,357.0,Pokémon,Basic,120,Grass,"Synthesis (), Leaf Drain (50)",Fire ×2,2,Cosmic Eclipse,2019/11/01,sowsow,Uncommon,https://images.pokemontcg.io/sm12/12.png,https://images.pokemontcg.io/sm12/12_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-12,2025/04/12,0.17,0.08,1.0,0.4,0.2,2.0,,,,0,0
sm12-13,Kricketot,401.0,Pokémon,Basic,60,Grass,"Collect (), Bug Bite (10)",Fire ×2,1,Cosmic Eclipse,2019/11/01,Ken Sugimori,Common,https://images.pokemontcg.io/sm12/13.png,https://images.pokemontcg.io/sm12/13_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-13,2025/04/12,0.08,0.03,1.19,0.36,0.24,1.42,,,,0,0
sm12-15,Deerling,585.0,Pokémon,Basic,60,Grass,Tackle (20),Fire ×2,1,Cosmic Eclipse,2019/11/01,Shibuzoh.,Common,https://images.pokemontcg.io/sm12/15.png,https://images.pokemontcg.io/sm12/15_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-15,2025/04/12,0.17,0.05,1.99,0.49,0.25,1.5,,,,0,0
sm12-16,Sawsbuck,586.0,Pokémon,Stage 1,100,Grass,Bounce (60),Fire ×2,2,Cosmic Eclipse,2019/11/01,sui,Rare Holo,https://images.pokemontcg.io/sm12/16.png,https://images.pokemontcg.io/sm12/16_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-16,2025/04/12,,,,1.08,0.78,5.38,1.0,0.82,8.99,0,0
sm12-14,Kricketune,402.0,Pokémon,Stage 1,100,Grass,Improvisational Performance (30+),Fire ×2,2,Cosmic Eclipse,2019/11/01,Anesaki Dynamic,Uncommon,https://images.pokemontcg.io/sm12/14.png,https://images.pokemontcg.io/sm12/14_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-14,2025/04/12,0.13,0.07,1.27,0.42,0.25,1.0,,,,0,0
sm12-17,Rowlet,722.0,Pokémon,Basic,50,Grass,"Hide and Seek (), Tackle (30)",Fire ×2,1,Cosmic Eclipse,2019/11/01,Yuka Morii,Common,https://images.pokemontcg.io/sm12/17.png,https://images.pokemontcg.io/sm12/17_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-17,2025/04/12,0.25,0.05,1.0,0.71,0.45,1.25,,,,0,0
sm12-18,Rowlet,722.0,Pokémon,Basic,60,Grass,Skill Dive (),Fire ×2,1,Cosmic Eclipse,2019/11/01,Saya Tsuruta,Common,https://images.pokemontcg.io/sm12/18.png,https://images.pokemontcg.io/sm12/18_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-18,2025/04/12,0.16,0.02,1.0,0.6,0.25,1.96,,,,0,0
sm12-21,Buzzwole,794.0,Pokémon,"Basic, Ultra Beast",130,Grass,Touchdown (60),Fire ×2,2,Cosmic Eclipse,2019/11/01,Anesaki Dynamic,Rare Holo,https://images.pokemontcg.io/sm12/21.png,https://images.pokemontcg.io/sm12/21_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-21,2025/04/12,,,,2.06,1.42,2.76,2.22,1.15,3.19,0,0
sm12-19,Dartrix,723.0,Pokémon,Stage 1,80,Grass,"Leafage (20), Wing Flick (30)",Fire ×2,1,Cosmic Eclipse,2019/11/01,Akira Komayama,Uncommon,https://images.pokemontcg.io/sm12/19.png,https://images.pokemontcg.io/sm12/19_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-19,2025/04/12,0.14,0.05,1.38,0.26,0.1,1.04,,,,0,0
sm12-20,Decidueye,724.0,Pokémon,Stage 2,140,Grass,"Skill Dive (), Tracking Shot (80)",Fire ×2,1,Cosmic Eclipse,2019/11/01,kawayoo,Rare Holo,https://images.pokemontcg.io/sm12/20.png,https://images.pokemontcg.io/sm12/20_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-20,2025/04/12,,,,0.93,0.5,2.2,0.96,0.38,2.16,0,0
sm12-23,Ponyta,77.0,Pokémon,Basic,70,Fire,"Minor Errand-Running (), Flare (10)",Water ×2,1,Cosmic Eclipse,2019/11/01,Uta,Common,https://images.pokemontcg.io/sm12/23.png,https://images.pokemontcg.io/sm12/23_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-23,2025/04/12,0.13,0.02,1.22,0.48,0.2,1.99,,,,0,0
sm12-24,Rapidash,78.0,Pokémon,Stage 1,100,Fire,"Overrun (30), Flame Tail (60)",Water ×2,0,Cosmic Eclipse,2019/11/01,Misa Tsutsui,Uncommon,https://images.pokemontcg.io/sm12/24.png,https://images.pokemontcg.io/sm12/24_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-24,2025/04/12,0.15,0.1,1.99,0.57,0.45,2.0,,,,0,0
sm12-22,Charizard & Braixen-GX,6.0,Pokémon,"Basic, TAG TEAM, GX",270,Fire,"Brilliant Flare (180), Crimson Flame Pillar-GX ()",Water ×2,3,Cosmic Eclipse,2019/11/01,Mitsuhiro Arita,Rare Holo GX,https://images.pokemontcg.io/sm12/22.png,https://images.pokemontcg.io/sm12/22_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-22,2025/04/12,,,,,,,16.33,12.0,52.75,0,0
sm12-25,Flareon,136.0,Pokémon,Stage 1,110,Fire,Flamethrower (90),Water ×2,2,Cosmic Eclipse,2019/11/01,AKIRA EGAWA,Uncommon,https://images.pokemontcg.io/sm12/25.png,https://images.pokemontcg.io/sm12/25_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-25,2025/04/12,0.48,0.24,89.0,1.85,1.0,3.0,,,,0,0
sm12-26,Slugma,218.0,Pokémon,Basic,80,Fire,Singe (),Water ×2,3,Cosmic Eclipse,2019/11/01,Ken Sugimori,Common,https://images.pokemontcg.io/sm12/26.png,https://images.pokemontcg.io/sm12/26_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-26,2025/04/12,0.17,0.03,1.19,0.58,0.35,1.59,,,,0,0
sm12-27,Magcargo,219.0,Pokémon,Stage 1,120,Fire,"Stomp Off (), Flamethrower (80)",Water ×2,3,Cosmic Eclipse,2019/11/01,Miki Tanaka,Rare,https://images.pokemontcg.io/sm12/27.png,https://images.pokemontcg.io/sm12/27_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-27,2025/04/12,0.21,0.1,1.4,0.37,0.23,2.0,,,,0,0
sm12-28,Entei,244.0,Pokémon,Basic,130,Fire,"Rally Back (30+), Fire Mane (100)",Water ×2,2,Cosmic Eclipse,2019/11/01,Shin Nagasawa,Rare,https://images.pokemontcg.io/sm12/28.png,https://images.pokemontcg.io/sm12/28_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-28,2025/04/12,0.46,0.19,2.0,0.66,0.4,1.99,,,,0,0
sm12-29,Torkoal,324.0,Pokémon,Basic,110,Fire,"Fire Fling (), Kindle (100)",Water ×2,2,Cosmic Eclipse,2019/11/01,0313,Uncommon,https://images.pokemontcg.io/sm12/29.png,https://images.pokemontcg.io/sm12/29_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-29,2025/04/12,0.11,0.03,1.0,0.4,0.2,1.48,,,,0,0
sm12-32,Pignite,499.0,Pokémon,Stage 1,110,Fire,"Tackle (30), Heat Crash (60)",Water ×2,4,Cosmic Eclipse,2019/11/01,Naoyo Kimura,Uncommon,https://images.pokemontcg.io/sm12/32.png,https://images.pokemontcg.io/sm12/32_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-32,2025/04/12,0.19,0.05,0.99,0.44,0.24,0.99,,,,0,0
sm12-31,Tepig,498.0,Pokémon,Basic,80,Fire,"Live Coal (10), Rollout (40)",Water ×2,2,Cosmic Eclipse,2019/11/01,Mina Nakai,Common,https://images.pokemontcg.io/sm12/31.png,https://images.pokemontcg.io/sm12/31_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-31,2025/04/12,0.17,0.05,1.0,0.46,0.26,1.0,,,,0,0
sm12-30,Victini,494.0,Pokémon,Basic,70,Fire,Combustion (30),Water ×2,1,Cosmic Eclipse,2019/11/01,Saya Tsuruta,Rare Holo,https://images.pokemontcg.io/sm12/30.png,https://images.pokemontcg.io/sm12/30_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-30,2025/04/12,,,,0.59,0.35,1.76,0.51,0.25,1.71,0,0
sm12-33,Emboar,500.0,Pokémon,Stage 2,170,Fire,Heat Blast (160),Water ×2,4,Cosmic Eclipse,2019/11/01,kawayoo,Rare,https://images.pokemontcg.io/sm12/33.png,https://images.pokemontcg.io/sm12/33_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-33,2025/04/12,0.36,0.2,4.03,0.75,0.28,1.59,,,,0,0
sm12-36,Litleo,667.0,Pokémon,Basic,70,Fire,"Tackle (10), Flame Tail (20)",Water ×2,2,Cosmic Eclipse,2019/11/01,HYOGONOSUKE,Common,https://images.pokemontcg.io/sm12/36.png,https://images.pokemontcg.io/sm12/36_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-36,2025/04/12,0.1,0.01,1.18,0.34,0.15,1.99,,,,0,0
sm12-34,Larvesta,636.0,Pokémon,Basic,80,Fire,"Ram (10), Combustion (50)",Water ×2,3,Cosmic Eclipse,2019/11/01,Akira Komayama,Uncommon,https://images.pokemontcg.io/sm12/34.png,https://images.pokemontcg.io/sm12/34_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-34,2025/04/12,0.1,0.03,1.0,0.35,0.2,1.99,,,,0,0
sm12-35,Volcarona-GX,637.0,Pokémon,"Stage 1, GX",210,Fire,"Backfire (160), Massive Heat Wave-GX ()",Water ×2,3,Cosmic Eclipse,2019/11/01,Hiroyuki Yamamoto,Rare Holo GX,https://images.pokemontcg.io/sm12/35.png,https://images.pokemontcg.io/sm12/35_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-35,2025/04/12,,,,,,,1.83,0.98,12.99,0,0
sm12-37,Pyroar,668.0,Pokémon,Stage 1,130,Fire,"Swirling Inferno (70), Heat Blast (140)",Water ×2,2,Cosmic Eclipse,2019/11/01,KEIICHIRO ITO,Uncommon,https://images.pokemontcg.io/sm12/37.png,https://images.pokemontcg.io/sm12/37_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-37,2025/04/12,0.11,0.05,1.2,0.43,0.25,2.0,,,,0,0
sm12-39,Alolan Vulpix,37.0,Pokémon,Basic,60,Water,Gnaw (10),Metal ×2,1,Cosmic Eclipse,2019/11/01,nagimiso,Common,https://images.pokemontcg.io/sm12/39.png,https://images.pokemontcg.io/sm12/39_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-39,2025/04/12,0.21,0.1,1.99,0.64,0.23,1.04,,,,0,0
sm12-40,Psyduck,54.0,Pokémon,Basic,60,Water,"Scratch (10), Confusion Wave (20)",Grass ×2,1,Cosmic Eclipse,2019/11/01,sui,Common,https://images.pokemontcg.io/sm12/40.png,https://images.pokemontcg.io/sm12/40_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-40,2025/04/12,0.22,0.05,1.5,1.37,1.23,3.89,,,,0,0
sm12-38,Blastoise & Piplup-GX,9.0,Pokémon,"Basic, TAG TEAM, GX",270,Water,"Splash Maker (150), Bubble Launcher-GX (100+)",Grass ×2,3,Cosmic Eclipse,2019/11/01,Mitsuhiro Arita,Rare Holo GX,https://images.pokemontcg.io/sm12/38.png,https://images.pokemontcg.io/sm12/38_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-38,2025/04/12,,,,,,,38.39,35.0,179.0,0,0
sm12-42,Vaporeon,134.0,Pokémon,Stage 1,110,Water,Refreshing Rain (60),Grass ×2,2,Cosmic Eclipse,2019/11/01,sui,Uncommon,https://images.pokemontcg.io/sm12/42.png,https://images.pokemontcg.io/sm12/42_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-42,2025/04/12,0.94,0.25,89.0,3.26,1.8,5.99,,,,0,0
sm12-41,Golduck,55.0,Pokémon,Stage 1,110,Water,"Scratch (30), Energy Loop (80)",Grass ×2,1,Cosmic Eclipse,2019/11/01,Shigenori Negishi,Uncommon,https://images.pokemontcg.io/sm12/41.png,https://images.pokemontcg.io/sm12/41_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-41,2025/04/12,0.11,0.02,5.0,0.38,0.25,0.99,,,,0,0
sm12-43,Sneasel,215.0,Pokémon,Basic,70,Water,Agility (10),Metal ×2,1,Cosmic Eclipse,2019/11/01,ryoma uratsuka,Common,https://images.pokemontcg.io/sm12/43.png,https://images.pokemontcg.io/sm12/43_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-43,2025/04/12,0.11,0.04,1.22,0.26,0.14,1.99,,,,0,0
sm12-44,Weavile,461.0,Pokémon,Stage 1,90,Water,"Nasty Plot (), Slashing Claw (110)",Metal ×2,0,Cosmic Eclipse,2019/11/01,MAHOU,Rare,https://images.pokemontcg.io/sm12/44.png,https://images.pokemontcg.io/sm12/44_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-44,2025/04/12,0.21,0.14,1.32,0.45,0.18,1.41,,,,0,0
sm12-46,Wailord,321.0,Pokémon,Stage 1,200,Water,"Heavy Impact (90), Hydro Splash (140)",Grass ×2,4,Cosmic Eclipse,2019/11/01,Kyoko Umemoto,Rare,https://images.pokemontcg.io/sm12/46.png,https://images.pokemontcg.io/sm12/46_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-46,2025/04/12,0.31,0.15,1.34,0.49,0.3,2.0,,,,0,0
sm12-45,Wailmer,320.0,Pokémon,Basic,120,Water,Wave Splash (30),Grass ×2,3,Cosmic Eclipse,2019/11/01,Tomokazu Komiya,Common,https://images.pokemontcg.io/sm12/45.png,https://images.pokemontcg.io/sm12/45_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-45,2025/04/12,0.21,0.04,1.22,0.43,0.24,2.0,,,,0,0
sm12-49,Spheal,363.0,Pokémon,Basic,60,Water,"Rollout (10), Icy Snow (20)",Metal ×2,2,Cosmic Eclipse,2019/11/01,sui,Common,https://images.pokemontcg.io/sm12/49.png,https://images.pokemontcg.io/sm12/49_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-49,2025/04/12,0.12,0.02,1.19,0.34,0.19,1.99,,,,0,0
sm12-48,Glalie,362.0,Pokémon,Stage 1,120,Water,"Ice Fang (30), Frosty Typhoon (120)",Metal ×2,3,Cosmic Eclipse,2019/11/01,Uta,Rare,https://images.pokemontcg.io/sm12/48.png,https://images.pokemontcg.io/sm12/48_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-48,2025/04/12,0.24,0.15,1.38,0.46,0.23,2.0,,,,0,0
sm12-47,Snorunt,361.0,Pokémon,Basic,60,Water,Continuous Headbutt (20×),Metal ×2,2,Cosmic Eclipse,2019/11/01,sowsow,Common,https://images.pokemontcg.io/sm12/47.png,https://images.pokemontcg.io/sm12/47_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-47,2025/04/12,0.16,0.03,1.0,0.35,0.15,1.99,,,,0,0
sm12-50,Spheal,363.0,Pokémon,Basic,70,Water,Body Slam (30),Metal ×2,2,Cosmic Eclipse,2019/11/01,SATOSHI NAKAI,Common,https://images.pokemontcg.io/sm12/50.png,https://images.pokemontcg.io/sm12/50_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-50,2025/04/12,0.12,0.03,1.34,0.3,0.14,1.47,,,,0,0
sm12-52,Walrein,365.0,Pokémon,Stage 2,160,Water,"Cold Snap (60), Blizzard (120)",Metal ×2,4,Cosmic Eclipse,2019/11/01,Ayaka Yoshida,Rare,https://images.pokemontcg.io/sm12/52.png,https://images.pokemontcg.io/sm12/52_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-52,2025/04/12,0.23,0.12,1.37,0.43,0.19,1.99,,,,0,0
sm12-51,Sealeo,364.0,Pokémon,Stage 1,100,Water,"Rollout (20), Ice Ball (90)",Metal ×2,3,Cosmic Eclipse,2019/11/01,miki kudo,Uncommon,https://images.pokemontcg.io/sm12/51.png,https://images.pokemontcg.io/sm12/51_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-51,2025/04/12,0.15,0.05,1.22,0.31,0.25,0.99,,,,0,0
sm12-55,Prinplup,394.0,Pokémon,Stage 1,80,Water,"Water Drip (20), Direct Dive ()",Lightning ×2,2,Cosmic Eclipse,2019/11/01,Hasuno,Uncommon,https://images.pokemontcg.io/sm12/55.png,https://images.pokemontcg.io/sm12/55_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-55,2025/04/12,0.14,0.08,1.0,0.36,0.29,2.0,,,,0,0
sm12-56,Empoleon,395.0,Pokémon,Stage 2,160,Water,"Recall (), Aquafall (130)",Lightning ×2,2,Cosmic Eclipse,2019/11/01,Masakazu Fukuda,Rare,https://images.pokemontcg.io/sm12/56.png,https://images.pokemontcg.io/sm12/56_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-56,2025/04/12,0.25,0.15,1.99,0.52,0.25,1.25,,,,0,0
sm12-57,Phione,489.0,Pokémon,Basic,70,Water,Rain Splash (10),Grass ×2,1,Cosmic Eclipse,2019/11/01,AKIRA EGAWA,Rare,https://images.pokemontcg.io/sm12/57.png,https://images.pokemontcg.io/sm12/57_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-57,2025/04/12,0.34,0.19,2.49,0.67,0.46,1.99,,,,0,0
sm12-58,Tympole,535.0,Pokémon,Basic,60,Water,Flail Around (10×),Grass ×2,1,Cosmic Eclipse,2019/11/01,Asako Ito,Common,https://images.pokemontcg.io/sm12/58.png,https://images.pokemontcg.io/sm12/58_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-58,2025/04/12,0.14,0.03,1.22,0.39,0.2,1.42,,,,0,0
sm12-53,Kyogre,382.0,Pokémon,Basic,130,Water,"High Water (), Swirling Waves (130)",Grass ×2,3,Cosmic Eclipse,2019/11/01,kawayoo,Rare,https://images.pokemontcg.io/sm12/53.png,https://images.pokemontcg.io/sm12/53_hires.png,https://prices.pokemontcg.io/tcgplayer/sm12-53,2025/04/12,0.45,0.2,1.99,1.34,0.5,4.99,,,,0,0
